date,season,normalized_season,round_number,match_number,home_team,away_team,home_goals,away_goals,official_sign,is_pleno15,official_round_id,match_id,home_team_raw,away_team_raw,home_team_normalized,away_team_normalized,home_team_canonical,away_team_canonical,mapping_status,competition,competition_type,data_quality,source,status,has_pleno15,total_matches,result_by_draw,kickoff,imported_at,prize_info_available,revenue_available
2022-03-20,2021-2022,2021-2022,46,9,Cartagena,R. Zaragoza,3,0,1,false,official-2021-2022-46,official-2021-2022-46-9,Cartagena,R. Zaragoza,cartagena,zaragoza,Cartagena,Zaragoza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,10,Fuenlabrada,Málaga,1,0,1,false,official-2021-2022-46,official-2021-2022-46-10,Fuenlabrada,Málaga,fuenlabrada,malaga,Fuenlabrada,Malaga,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,11,Girona,Ibiza,5,1,1,false,official-2021-2022-46,official-2021-2022-46-11,Girona,Ibiza,girona,ibiza,Girona,Ibiza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,12,Lugo,R. Oviedo,1,1,X,false,official-2021-2022-46,official-2021-2022-46-12,Lugo,R. Oviedo,lugo,realoviedo,Lugo,Real Oviedo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,13,Ponferradina,Eibar,2,2,X,false,official-2021-2022-46,official-2021-2022-46-13,Ponferradina,Eibar,ponferradina,eibar,Ponferradina,Eibar,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,14,Valladolid,Las Palmas,0,1,2,false,official-2021-2022-46,official-2021-2022-46-14,Valladolid,Las Palmas,valladolid,laspalmas,Valladolid,Las Palmas,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-20,2021-2022,2021-2022,46,15,Real Madrid,Barcelona,0,4,2,true,official-2021-2022-46,official-2021-2022-46-15,Real Madrid,Barcelona,realmadrid,barcelona,Real Madrid,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,1,Alcorcón,Valladolid,1,2,2,false,official-2021-2022-47,official-2021-2022-47-1,Alcorcón,Valladolid,alcorcon,valladolid,Alcorcon,Valladolid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,2,Almería,Girona,0,1,2,false,official-2021-2022-47,official-2021-2022-47-2,Almería,Girona,almeria,girona,Almeria,Girona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,3,Burgos,Tenerife,1,0,1,false,official-2021-2022-47,official-2021-2022-47-3,Burgos,Tenerife,burgos,tenerife,Burgos,Tenerife,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,4,Ibiza,R. Sociedad B,2,2,X,false,official-2021-2022-47,official-2021-2022-47-4,Ibiza,R. Sociedad B,ibiza,rsociedadb,Ibiza,R. Sociedad B,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,5,Eibar,Lugo,1,0,1,false,official-2021-2022-47,official-2021-2022-47-5,Eibar,Lugo,eibar,lugo,Eibar,Lugo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,6,Málaga,Huesca,0,2,2,false,official-2021-2022-47,official-2021-2022-47-6,Málaga,Huesca,malaga,huesca,Malaga,Huesca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,7,Mirandés,Ponferradina,3,1,1,false,official-2021-2022-47,official-2021-2022-47-7,Mirandés,Ponferradina,mirandes,ponferradina,Mirandes,Ponferradina,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,8,R. Oviedo,Fuenlabrada,3,0,1,false,official-2021-2022-47,official-2021-2022-47-8,R. Oviedo,Fuenlabrada,realoviedo,fuenlabrada,Real Oviedo,Fuenlabrada,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,9,Sporting de Gijón,Cartagena,4,1,1,false,official-2021-2022-47,official-2021-2022-47-9,Sporting de Gijón,Cartagena,sporting,cartagena,Sporting,Cartagena,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,10,Rep. Irlanda,Bélgica,2,2,X,false,official-2021-2022-47,official-2021-2022-47-10,Rep. Irlanda,Bélgica,repirlanda,belgica,Rep. Irlanda,Bélgica,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,11,Inglaterra,Suiza,2,1,1,false,official-2021-2022-47,official-2021-2022-47-11,Inglaterra,Suiza,inglaterra,suiza,Inglaterra,Suiza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,12,Catar,Bulgaria,2,1,1,false,official-2021-2022-47,official-2021-2022-47-12,Catar,Bulgaria,catar,bulgaria,Catar,Bulgaria,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,13,Alemania,Israel,2,0,1,false,official-2021-2022-47,official-2021-2022-47-13,Alemania,Israel,alemania,israel,Alemania,Israel,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,14,Países Bajos,Dinamarca,4,2,1,false,official-2021-2022-47,official-2021-2022-47-14,Países Bajos,Dinamarca,paisesbajos,dinamarca,Países Bajos,Dinamarca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-03-27,2021-2022,2021-2022,47,15,España,Albania,2,1,1,true,official-2021-2022-47,official-2021-2022-47-15,España,Albania,espana,albania,España,Albania,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-03-27T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,1,Athletic de Bilbao,Elche,2,1,1,false,official-2021-2022-48,official-2021-2022-48-1,Athletic de Bilbao,Elche,athletic,elche,Athletic Club,Elche,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,2,Atlético de Madrid,Alavés,4,1,1,false,official-2021-2022-48,official-2021-2022-48-2,Atlético de Madrid,Alavés,atleticomadrid,alaves,Atletico Madrid,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,3,Barcelona,Sevilla,1,0,1,false,official-2021-2022-48,official-2021-2022-48-3,Barcelona,Sevilla,barcelona,sevilla,Barcelona,Sevilla,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,4,Betis,Osasuna,4,1,1,false,official-2021-2022-48,official-2021-2022-48-4,Betis,Osasuna,betis,osasuna,Betis,Osasuna,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,5,Celta,Real Madrid,1,2,2,false,official-2021-2022-48,official-2021-2022-48-5,Celta,Real Madrid,celta,realmadrid,Celta,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,6,Getafe,Mallorca,1,0,1,false,official-2021-2022-48,official-2021-2022-48-6,Getafe,Mallorca,getafe,mallorca,Getafe,Mallorca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,7,Granada,Rayo Vallecano,2,2,X,false,official-2021-2022-48,official-2021-2022-48-7,Granada,Rayo Vallecano,granada,rayovallecano,Granada,Rayo Vallecano,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,8,Levante,Villarreal,2,0,1,false,official-2021-2022-48,official-2021-2022-48-8,Levante,Villarreal,levante,villarreal,Levante,Villarreal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,9,Valencia,Cádiz,0,0,X,false,official-2021-2022-48,official-2021-2022-48-9,Valencia,Cádiz,valencia,cadiz,Valencia,Cadiz,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,10,Eibar,Mirandés,1,1,X,false,official-2021-2022-48,official-2021-2022-48-10,Eibar,Mirandés,eibar,mirandes,Eibar,Mirandes,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,11,Huesca,Almería,1,1,X,false,official-2021-2022-48,official-2021-2022-48-11,Huesca,Almería,huesca,almeria,Huesca,Almeria,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,12,Ponferradina,Las Palmas,1,2,2,false,official-2021-2022-48,official-2021-2022-48-12,Ponferradina,Las Palmas,ponferradina,laspalmas,Ponferradina,Las Palmas,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,13,Tenerife,R. Zaragoza,1,1,X,false,official-2021-2022-48,official-2021-2022-48-13,Tenerife,R. Zaragoza,tenerife,zaragoza,Tenerife,Zaragoza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,14,Valladolid,Lugo,4,1,1,false,official-2021-2022-48,official-2021-2022-48-14,Valladolid,Lugo,valladolid,lugo,Valladolid,Lugo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-03,2021-2022,2021-2022,48,15,Real Sociedad,Espanyol,1,0,1,true,official-2021-2022-48,official-2021-2022-48-15,Real Sociedad,Espanyol,realsociedad,espanyol,Real Sociedad,Espanyol,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-03T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,1,Cádiz,Betis,1,2,2,false,official-2021-2022-49,official-2021-2022-49-1,Cádiz,Betis,cadiz,betis,Cadiz,Betis,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,2,Mallorca,Atlético de Madrid,1,0,1,false,official-2021-2022-49,official-2021-2022-49-2,Mallorca,Atlético de Madrid,mallorca,atleticomadrid,Mallorca,Atletico Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,3,Villarreal,Athletic de Bilbao,1,1,X,false,official-2021-2022-49,official-2021-2022-49-3,Villarreal,Athletic de Bilbao,villarreal,athletic,Villarreal,Athletic Club,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,4,Real Madrid,Getafe,2,0,1,false,official-2021-2022-49,official-2021-2022-49-4,Real Madrid,Getafe,realmadrid,getafe,Real Madrid,Getafe,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,5,Osasuna,Alavés,1,0,1,false,official-2021-2022-49,official-2021-2022-49-5,Osasuna,Alavés,osasuna,alaves,Osasuna,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,6,Espanyol,Celta,1,0,1,false,official-2021-2022-49,official-2021-2022-49-6,Espanyol,Celta,espanyol,celta,Espanyol,Celta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,7,Elche,Real Sociedad,1,2,2,false,official-2021-2022-49,official-2021-2022-49-7,Elche,Real Sociedad,elche,realsociedad,Elche,Real Sociedad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,8,Levante,Barcelona,2,3,2,false,official-2021-2022-49,official-2021-2022-49-8,Levante,Barcelona,levante,barcelona,Levante,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,9,Málaga,Valladolid,2,2,X,false,official-2021-2022-49,official-2021-2022-49-9,Málaga,Valladolid,malaga,valladolid,Malaga,Valladolid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,10,Las Palmas,Amorebieta,1,0,1,false,official-2021-2022-49,official-2021-2022-49-10,Las Palmas,Amorebieta,laspalmas,amorebieta,Las Palmas,Amorebieta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,11,Fuenlabrada,Huesca,2,3,2,false,official-2021-2022-49,official-2021-2022-49-11,Fuenlabrada,Huesca,fuenlabrada,huesca,Fuenlabrada,Huesca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,12,R. Zaragoza,Girona,1,0,1,false,official-2021-2022-49,official-2021-2022-49-12,R. Zaragoza,Girona,zaragoza,girona,Zaragoza,Girona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,13,Ibiza,Eibar,2,0,1,false,official-2021-2022-49,official-2021-2022-49-13,Ibiza,Eibar,ibiza,eibar,Ibiza,Eibar,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,14,R. Oviedo,Leganés,1,0,1,false,official-2021-2022-49,official-2021-2022-49-14,R. Oviedo,Leganés,realoviedo,leganes,Real Oviedo,Leganes,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-10,2021-2022,2021-2022,49,15,Rayo Vallecano,Valencia,1,1,X,true,official-2021-2022-49,official-2021-2022-49-15,Rayo Vallecano,Valencia,rayovallecano,valencia,Rayo Vallecano,Valencia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-10T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,1,Elche,Mallorca,3,0,1,false,official-2021-2022-50,official-2021-2022-50-1,Elche,Mallorca,elche,mallorca,Elche,Mallorca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,2,Alavés,Rayo Vallecano,1,0,1,false,official-2021-2022-50,official-2021-2022-50-2,Alavés,Rayo Vallecano,alaves,rayovallecano,Alaves,Rayo Vallecano,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,3,Valencia,Osasuna,1,2,2,false,official-2021-2022-50,official-2021-2022-50-3,Valencia,Osasuna,valencia,osasuna,Valencia,Osasuna,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,4,Getafe,Villarreal,1,2,2,false,official-2021-2022-50,official-2021-2022-50-4,Getafe,Villarreal,getafe,villarreal,Getafe,Villarreal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,5,Granada,Levante,1,4,2,false,official-2021-2022-50,official-2021-2022-50-5,Granada,Levante,granada,levante,Granada,Levante,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,6,Atlético de Madrid,Espanyol,2,1,1,false,official-2021-2022-50,official-2021-2022-50-6,Atlético de Madrid,Espanyol,atleticomadrid,espanyol,Atletico Madrid,Espanyol,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,7,Athletic de Bilbao,Celta,0,2,2,false,official-2021-2022-50,official-2021-2022-50-7,Athletic de Bilbao,Celta,athletic,celta,Athletic Club,Celta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,8,Sevilla,Real Madrid,2,3,2,false,official-2021-2022-50,official-2021-2022-50-8,Sevilla,Real Madrid,sevilla,realmadrid,Sevilla,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,9,Huesca,R. Zaragoza,1,1,X,false,official-2021-2022-50,official-2021-2022-50-9,Huesca,R. Zaragoza,huesca,zaragoza,Huesca,Zaragoza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,10,Leganés,Málaga,0,3,2,false,official-2021-2022-50,official-2021-2022-50-10,Leganés,Málaga,leganes,malaga,Leganes,Malaga,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,11,Ponferradina,Lugo,3,1,1,false,official-2021-2022-50,official-2021-2022-50-11,Ponferradina,Lugo,ponferradina,lugo,Ponferradina,Lugo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,12,Valladolid,Almería,2,2,X,false,official-2021-2022-50,official-2021-2022-50-12,Valladolid,Almería,valladolid,almeria,Valladolid,Almeria,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,13,Sporting de Gijón,R. Oviedo,0,1,2,false,official-2021-2022-50,official-2021-2022-50-13,Sporting de Gijón,R. Oviedo,sporting,realoviedo,Sporting,Real Oviedo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,14,Tenerife,Fuenlabrada,3,1,1,false,official-2021-2022-50,official-2021-2022-50-14,Tenerife,Fuenlabrada,tenerife,fuenlabrada,Tenerife,Fuenlabrada,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-17,2021-2022,2021-2022,50,15,Barcelona,Cádiz,0,1,2,true,official-2021-2022-50,official-2021-2022-50-15,Barcelona,Cádiz,barcelona,cadiz,Barcelona,Cadiz,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-17T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-20,2021-2022,2021-2022,51,1,Mallorca,Alavés,2,1,1,false,official-2021-2022-51,official-2021-2022-51-1,Mallorca,Alavés,mallorca,alaves,Mallorca,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-20,2021-2022,2021-2022,51,2,Betis,Elche,0,1,2,false,official-2021-2022-51,official-2021-2022-51-2,Betis,Elche,betis,elche,Betis,Elche,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-20,2021-2022,2021-2022,51,3,Villarreal,Valencia,2,0,1,false,official-2021-2022-51,official-2021-2022-51-3,Villarreal,Valencia,villarreal,valencia,Villarreal,Valencia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-20T00:00,2026-06-18T06:17:36.532926Z,false,false
2022-04-20,2021-2022,2021-2022,51,4,Atlético de Madrid,Granada,0,0,X,false,official-2021-2022-51,official-2021-2022-51-4,Atlético de Madrid,Granada,atleticomadrid,granada,Atletico Madrid,Granada,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2022-04-20T00:00,2026-06-18T06:17:36.532926Z,false,false
